Timestamp,Sensor-id,Value,Units
4/6/20 2:24,13,14.87047222,cpm
4/6/20 2:24,11,15.10041667,cpm
4/6/20 2:24,6,14.47272222,cpm
4/6/20 2:24,1,14.59331944,cpm
4/6/20 2:24,9,14.68322222,cpm
4/6/20 2:24,14,14.29466667,cpm
4/6/20 2:24,4,14.45244444,cpm
4/6/20 2:30,12,14.64919444,cpm
4/6/20 2:30,15,14.577625,cpm
4/6/20 2:30,13,14.87097222,cpm
4/6/20 2:30,11,14.23116667,cpm
4/6/20 2:30,6,14.76258333,cpm
4/6/20 2:30,1,14.31511111,cpm
4/6/20 2:30,9,14.72098611,cpm
4/6/20 2:30,14,14.71652778,cpm
4/6/20 2:30,4,14.75065278,cpm
4/6/20 2:36,12,14.73169444,cpm
4/6/20 2:36,15,15.17852778,cpm
4/6/20 2:36,13,15.09181944,cpm
4/6/20 2:36,11,14.51752778,cpm
4/6/20 2:36,6,14.30490278,cpm
4/6/20 2:36,1,14.30463889,cpm
4/6/20 2:36,9,14.45336111,cpm
4/6/20 2:36,14,14.73990278,cpm
4/6/20 2:36,4,14.46281944,cpm
4/6/20 2:42,12,14.22465278,cpm
4/6/20 2:42,15,14.48804167,cpm
4/6/20 2:42,13,14.96315278,cpm
4/6/20 2:42,11,14.17197222,cpm
4/6/20 2:42,6,14.50069444,cpm
4/6/20 2:42,1,14.57240278,cpm
4/6/20 2:42,9,14.75059722,cpm
4/6/20 2:42,14,14.81765278,cpm
4/6/20 2:42,4,14.73483333,cpm
4/6/20 2:48,12,15.22126389,cpm
4/6/20 2:48,15,14.55002778,cpm
4/6/20 2:48,13,14.19261111,cpm
4/6/20 2:48,11,15.06491667,cpm
4/6/20 2:48,6,14.544125,cpm
4/6/20 2:48,1,14.17302778,cpm
4/6/20 2:48,9,14.93604167,cpm
4/6/20 2:48,14,14.78448611,cpm
4/6/20 2:48,4,14.95741667,cpm
4/6/20 2:54,12,14.54556944,cpm
4/6/20 2:54,15,14.79972222,cpm
4/6/20 2:54,13,14.89847222,cpm
4/6/20 2:54,11,14.6365,cpm
4/6/20 2:54,6,14.51927778,cpm
4/6/20 2:54,1,14.71727778,cpm
4/6/20 2:54,9,14.86694444,cpm
4/6/20 2:54,14,14.74359722,cpm
4/6/20 2:54,4,14.78,cpm
4/6/20 3:00,12,14.56686111,cpm
4/6/20 3:00,15,14.53326389,cpm
4/6/20 3:00,13,14.59938889,cpm
4/6/20 3:00,11,14.83043056,cpm
4/6/20 3:00,6,14.56438889,cpm
4/6/20 3:00,1,14.49023611,cpm
4/6/20 3:00,9,14.75466667,cpm
4/6/20 3:00,14,14.45598611,cpm
4/6/20 3:00,4,14.42147222,cpm
4/6/20 3:06,12,14.58456944,cpm
4/6/20 3:06,15,14.82097222,cpm
4/6/20 3:06,13,14.54547222,cpm
4/6/20 3:06,11,14.34776389,cpm
4/6/20 3:06,6,14.82327778,cpm
4/6/20 3:06,1,14.12673611,cpm
4/6/20 3:06,9,14.72584722,cpm
4/6/20 3:06,14,14.78888889,cpm
4/6/20 3:06,4,15.00181944,cpm
4/6/20 3:12,12,14.55381944,cpm
4/6/20 3:12,15,14.69569444,cpm
4/6/20 3:12,13,14.63916667,cpm
4/6/20 3:12,11,14.47359722,cpm
4/6/20 3:12,6,14.42413889,cpm
4/6/20 3:12,1,14.4865,cpm
4/6/20 3:12,9,14.648375,cpm
4/6/20 3:12,14,14.27154167,cpm
4/6/20 3:12,4,14.46036111,cpm
4/6/20 3:18,12,14.64066667,cpm
4/6/20 3:18,15,14.61454167,cpm
4/6/20 3:18,13,14.72797222,cpm
4/6/20 3:18,11,14.26918056,cpm
4/6/20 3:18,6,14.35683333,cpm
4/6/20 3:18,1,14.64656944,cpm
4/6/20 3:18,9,14.52669444,cpm
4/6/20 3:18,14,14.22920833,cpm
4/6/20 3:18,4,14.66165278,cpm
4/6/20 3:24,12,14.81836111,cpm
4/6/20 3:24,15,14.54126389,cpm
4/6/20 3:24,13,14.28675,cpm
4/6/20 3:24,11,14.36856944,cpm
4/6/20 3:24,6,14.3985,cpm
4/6/20 3:24,1,14.55430556,cpm
4/6/20 3:24,9,14.19604167,cpm
4/6/20 3:24,14,14.86780556,cpm
4/6/20 3:24,4,14.32740278,cpm
4/6/20 3:30,12,14.38551389,cpm
4/6/20 3:30,15,15.21461111,cpm
4/6/20 3:30,13,14.83727778,cpm
4/6/20 3:30,11,14.77191667,cpm
4/6/20 3:30,6,14.83855556,cpm
4/6/20 3:30,1,14.78543056,cpm
4/6/20 3:30,9,14.41954167,cpm
4/6/20 3:30,14,14.39640278,cpm
4/6/20 3:30,4,14.71991667,cpm
4/6/20 3:36,12,14.48801389,cpm
4/6/20 3:36,15,14.33227778,cpm
4/6/20 3:36,13,14.44238889,cpm
4/6/20 3:36,11,14.88477778,cpm
4/6/20 3:36,6,14.69238889,cpm
4/6/20 3:36,1,14.31845833,cpm
4/6/20 3:36,9,14.55119444,cpm
4/6/20 3:36,14,14.95523611,cpm
4/6/20 3:36,4,14.44238889,cpm
4/6/20 3:42,12,14.639125,cpm
4/6/20 3:42,15,14.32973611,cpm
4/6/20 3:42,13,14.83338889,cpm
4/6/20 3:42,11,14.966625,cpm
4/6/20 3:42,6,14.75769444,cpm
4/6/20 3:42,1,14.45968056,cpm
4/6/20 3:42,9,14.54272222,cpm
4/6/20 3:42,14,14.83430556,cpm
4/6/20 3:42,4,14.92018056,cpm
4/6/20 3:48,12,14.74793056,cpm
4/6/20 3:48,15,14.18351389,cpm
4/6/20 3:48,13,14.37798611,cpm
4/6/20 3:48,11,14.64061111,cpm
4/6/20 3:48,6,14.292625,cpm
4/6/20 3:48,1,14.68858333,cpm
4/6/20 3:48,9,14.72148611,cpm
4/6/20 3:48,14,14.35861111,cpm
4/6/20 3:48,4,14.47973611,cpm
4/6/20 3:54,12,14.6745,cpm
4/6/20 3:54,15,14.69501389,cpm
4/6/20 3:54,13,14.71069444,cpm
4/6/20 3:54,11,14.64061111,cpm
4/6/20 3:54,6,14.65634722,cpm
4/6/20 3:54,1,14.36919444,cpm
4/6/20 3:54,9,14.53854167,cpm
4/6/20 3:54,14,14.45173611,cpm
4/6/20 3:54,4,14.85293056,cpm
4/6/20 4:00,12,14.47583333,cpm
4/6/20 4:00,15,14.10652778,cpm
4/6/20 4:00,13,14.26420833,cpm
4/6/20 4:00,11,14.41606944,cpm
4/6/20 4:00,6,14.61386111,cpm
4/6/20 4:00,1,14.38547222,cpm
4/6/20 4:00,9,14.32981944,cpm
4/6/20 4:00,14,14.47079167,cpm
4/6/20 4:00,4,14.47686111,cpm
4/6/20 4:06,12,14.75997222,cpm
4/6/20 4:06,15,14.41959722,cpm
4/6/20 4:06,13,14.81661111,cpm
4/6/20 4:06,11,14.78777778,cpm
4/6/20 4:06,6,14.55718056,cpm
4/6/20 4:06,1,14.36725,cpm
4/6/20 4:06,9,14.35901389,cpm
4/6/20 4:06,14,15.18683333,cpm
4/6/20 4:06,4,14.32754167,cpm
4/6/20 4:12,12,14.34702778,cpm
4/6/20 4:12,15,14.54640278,cpm
4/6/20 4:12,13,14.27886111,cpm
4/6/20 4:12,11,15.05623611,cpm
4/6/20 4:12,6,14.68766667,cpm
4/6/20 4:12,1,14.49190278,cpm
4/6/20 4:12,9,14.07216667,cpm
4/6/20 4:12,14,14.56731944,cpm
4/6/20 4:12,4,14.43597222,cpm
4/6/20 4:18,12,14.442,cpm
4/6/20 4:18,15,14.61106944,cpm
4/6/20 4:18,13,14.78081944,cpm
4/6/20 4:18,11,14.64779167,cpm
4/6/20 4:18,6,14.88356944,cpm
4/6/20 4:18,1,14.47651389,cpm
4/6/20 4:18,9,14.67325,cpm
4/6/20 4:18,14,14.39625,cpm
4/6/20 4:18,4,14.837875,cpm
4/6/20 4:24,12,14.57726389,cpm
4/6/20 4:24,15,14.87684722,cpm
4/6/20 4:24,13,14.77980556,cpm
4/6/20 4:24,11,14.34334722,cpm
4/6/20 4:24,6,14.56748611,cpm
4/6/20 4:24,1,14.52154167,cpm
4/6/20 4:24,9,14.30405556,cpm
4/6/20 4:24,14,14.95336111,cpm
4/6/20 4:24,4,14.98501389,cpm
4/6/20 4:30,12,14.51559722,cpm
4/6/20 4:30,15,14.32995833,cpm
4/6/20 4:30,13,14.44872222,cpm
4/6/20 4:30,11,14.29636111,cpm
4/6/20 4:30,6,14.51894444,cpm
4/6/20 4:30,1,14.35945833,cpm
4/6/20 4:30,9,14.92311111,cpm
4/6/20 4:30,14,14.76954167,cpm
4/6/20 4:30,4,14.77715278,cpm
4/6/20 4:36,12,14.89981944,cpm
4/6/20 4:36,15,14.86484722,cpm
4/6/20 4:36,13,14.25758333,cpm
4/6/20 4:36,11,14.47163889,cpm
4/6/20 4:36,6,14.93930556,cpm
4/6/20 4:36,1,14.24855556,cpm
4/6/20 4:36,9,14.61465278,cpm
4/6/20 4:36,14,14.42490278,cpm
4/6/20 4:36,4,14.62588889,cpm
4/6/20 4:42,12,14.61166667,cpm
4/6/20 4:42,15,14.75102778,cpm
4/6/20 4:42,13,15.00916667,cpm
4/6/20 4:42,11,14.72347222,cpm
4/6/20 4:42,6,14.25901389,cpm
4/6/20 4:42,1,14.92631944,cpm
4/6/20 4:42,9,14.82686111,cpm
4/6/20 4:42,14,14.44193056,cpm
4/6/20 4:42,4,14.64005556,cpm
4/6/20 4:48,12,14.43955556,cpm
4/6/20 4:48,15,14.37172222,cpm
4/6/20 4:48,13,14.26729167,cpm
4/6/20 4:48,11,14.28979167,cpm
4/6/20 4:48,6,14.65916667,cpm
4/6/20 4:48,1,14.481625,cpm
4/6/20 4:48,9,15.17213889,cpm
4/6/20 4:48,14,14.49075,cpm
4/6/20 4:48,4,14.67705556,cpm
4/6/20 4:54,12,14.27643056,cpm
4/6/20 4:54,15,14.51281944,cpm
4/6/20 4:54,13,14.24505556,cpm
4/6/20 4:54,11,14.97177778,cpm
4/6/20 4:54,6,14.86295833,cpm
4/6/20 4:54,1,14.78708333,cpm
4/6/20 4:54,9,14.74461111,cpm
4/6/20 4:54,14,14.54133333,cpm
4/6/20 4:54,4,14.47397222,cpm
4/6/20 5:00,12,14.46830556,cpm
4/6/20 5:00,15,14.748375,cpm
4/6/20 5:00,13,14.82804167,cpm
4/6/20 5:00,11,14.85376389,cpm
4/6/20 5:00,6,14.90069444,cpm
4/6/20 5:00,1,14.55125,cpm
4/6/20 5:00,9,14.54073611,cpm
4/6/20 5:00,14,14.67740278,cpm
4/6/20 5:00,4,14.35356944,cpm
4/6/20 5:06,12,14.382,cpm
4/6/20 5:06,15,14.80865278,cpm
4/6/20 5:06,13,14.72656944,cpm
4/6/20 5:06,11,14.49952778,cpm
4/6/20 5:06,6,14.20397222,cpm
4/6/20 5:06,1,14.65025,cpm
4/6/20 5:06,9,14.48447222,cpm
4/6/20 5:06,14,14.310375,cpm
4/6/20 5:06,4,14.68219444,cpm
4/6/20 5:12,12,14.530375,cpm
4/6/20 5:12,15,14.87436111,cpm
4/6/20 5:12,13,14.222375,cpm
4/6/20 5:12,11,14.59397222,cpm
4/6/20 5:12,6,14.5775,cpm
4/6/20 5:12,1,14.49247222,cpm
4/6/20 5:12,9,14.80593056,cpm
4/6/20 5:12,14,14.43361111,cpm
4/6/20 5:12,4,14.18608333,cpm
4/6/20 5:18,12,14.77280556,cpm
4/6/20 5:18,15,14.83956944,cpm
4/6/20 5:18,13,14.65965278,cpm
4/6/20 5:18,11,14.77702778,cpm
4/6/20 5:18,6,14.49851389,cpm
4/6/20 5:18,1,14.70598611,cpm
4/6/20 5:18,9,14.319,cpm
4/6/20 5:18,14,14.31140278,cpm
4/6/20 5:18,4,14.6415,cpm
4/6/20 5:24,12,14.56506944,cpm
4/6/20 5:24,15,14.69334722,cpm
4/6/20 5:24,13,14.07309722,cpm
4/6/20 5:24,11,14.86583333,cpm
4/6/20 5:24,6,14.81538889,cpm
4/6/20 5:24,1,14.62538889,cpm
4/6/20 5:24,9,14.89415278,cpm
4/6/20 5:24,14,14.437625,cpm
4/6/20 5:24,4,14.76155556,cpm
4/6/20 5:30,12,14.76140278,cpm
4/6/20 5:30,15,14.77004167,cpm
4/6/20 5:30,13,14.38884722,cpm
4/6/20 5:30,11,14.59434722,cpm
4/6/20 5:30,6,14.68016667,cpm
4/6/20 5:30,1,14.43797222,cpm
4/6/20 5:30,9,14.33290278,cpm
4/6/20 5:30,14,14.22872222,cpm
4/6/20 5:30,4,15.22451389,cpm
4/6/20 5:36,12,14.75456944,cpm
4/6/20 5:36,15,14.75223611,cpm
4/6/20 5:36,13,15.05669444,cpm
4/6/20 5:36,11,14.66043056,cpm
4/6/20 5:36,6,14.354875,cpm
4/6/20 5:36,1,14.52840278,cpm
4/6/20 5:36,9,14.99566667,cpm
4/6/20 5:36,14,14.54183333,cpm
4/6/20 5:36,4,14.39016667,cpm
4/6/20 5:42,12,14.67127778,cpm
4/6/20 5:42,15,14.74080556,cpm
4/6/20 5:42,13,14.38004167,cpm
4/6/20 5:42,11,14.65347222,cpm
4/6/20 5:42,6,14.83802778,cpm
4/6/20 5:42,1,14.37491667,cpm
4/6/20 5:42,9,14.56308333,cpm
4/6/20 5:42,14,14.86768056,cpm
4/6/20 5:42,4,14.73577778,cpm
4/6/20 5:48,12,14.675375,cpm
4/6/20 5:48,15,14.25366667,cpm
4/6/20 5:48,13,14.74772222,cpm
4/6/20 5:48,11,15.04991667,cpm
4/6/20 5:48,6,14.89743056,cpm
4/6/20 5:48,1,14.33552778,cpm
4/6/20 5:48,9,14.52141667,cpm
4/6/20 5:48,14,14.56405556,cpm
4/6/20 5:48,4,14.70675,cpm
4/6/20 5:54,12,14.43718056,cpm
4/6/20 5:54,15,14.20404167,cpm
4/6/20 5:54,13,14.65529167,cpm
4/6/20 5:54,11,14.30183333,cpm
4/6/20 5:54,6,15.02136111,cpm
4/6/20 5:54,1,14.59219444,cpm
4/6/20 5:54,9,14.64027778,cpm
4/6/20 5:54,14,14.38438889,cpm
4/6/20 5:54,4,14.53606944,cpm
4/6/20 6:00,12,14.71523611,cpm
4/6/20 6:00,15,14.67395833,cpm
4/6/20 6:00,13,14.41475,cpm
4/6/20 6:00,11,14.50172222,cpm
4/6/20 6:00,6,14.46951389,cpm
4/6/20 6:00,1,14.72822222,cpm
4/6/20 6:00,9,14.50456944,cpm
4/6/20 6:00,14,14.80245833,cpm
4/6/20 6:00,4,14.65181944,cpm
4/6/20 6:06,12,14.32052778,cpm
4/6/20 6:06,15,14.92358333,cpm
4/6/20 6:06,13,14.89384722,cpm
4/6/20 6:06,11,14.91875,cpm
4/6/20 6:06,6,14.94856944,cpm
4/6/20 6:06,1,14.84695833,cpm
4/6/20 6:06,9,15.20408333,cpm
4/6/20 6:06,14,14.52543056,cpm
4/6/20 6:06,4,14.48744444,cpm
4/6/20 6:12,12,14.455375,cpm
4/6/20 6:12,15,14.69158333,cpm
4/6/20 6:12,13,14.71094444,cpm
4/6/20 6:12,11,14.87402778,cpm
4/6/20 6:12,6,14.90555556,cpm
4/6/20 6:12,1,14.23598611,cpm
4/6/20 6:12,9,14.34970833,cpm
4/6/20 6:12,14,14.51716667,cpm
4/6/20 6:12,4,14.88815278,cpm
4/6/20 6:18,12,14.11786111,cpm
4/6/20 6:18,15,14.28604167,cpm
4/6/20 6:18,13,14.64291667,cpm
4/6/20 6:18,11,14.69675,cpm
4/6/20 6:18,6,14.08080556,cpm
4/6/20 6:18,1,14.39831944,cpm
4/6/20 6:18,9,14.84847222,cpm
4/6/20 6:18,14,14.57847222,cpm
4/6/20 6:18,4,14.68859722,cpm
4/6/20 6:24,12,14.36252778,cpm
4/6/20 6:24,15,14.46890278,cpm
4/6/20 6:24,13,14.33719444,cpm
4/6/20 6:24,11,14.77870833,cpm
4/6/20 6:24,6,14.50745833,cpm
4/6/20 6:24,1,14.43298611,cpm
4/6/20 6:24,9,14.85776389,cpm
4/6/20 6:24,14,14.58513889,cpm
4/6/20 6:24,4,14.73826389,cpm
4/6/20 6:30,12,14.27048611,cpm
4/6/20 6:30,15,14.90791667,cpm
4/6/20 6:30,13,14.62340278,cpm
4/6/20 6:30,11,14.46156944,cpm
4/6/20 6:30,6,14.34461111,cpm
4/6/20 6:30,1,14.82658333,cpm
4/6/20 6:30,9,14.94106944,cpm
4/6/20 6:30,14,14.57681944,cpm
4/6/20 6:30,4,14.31722222,cpm
4/6/20 6:36,12,14.42476389,cpm
4/6/20 6:36,15,14.39823611,cpm
4/6/20 6:36,13,15.16794444,cpm
4/6/20 6:36,11,14.80866667,cpm
4/6/20 6:36,6,14.50466667,cpm
4/6/20 6:36,1,14.94684722,cpm
4/6/20 6:36,9,14.48519444,cpm
4/6/20 6:36,14,14.422125,cpm
4/6/20 6:36,4,14.47052778,cpm
4/6/20 6:42,12,14.65466667,cpm
4/6/20 6:42,15,14.41520833,cpm
4/6/20 6:42,13,14.90193056,cpm
4/6/20 6:42,11,14.17556944,cpm
4/6/20 6:42,6,14.73551389,cpm
4/6/20 6:42,1,14.18740278,cpm
4/6/20 6:42,9,14.66804167,cpm
4/6/20 6:42,14,14.44718056,cpm
4/6/20 6:42,4,14.72455556,cpm
4/6/20 6:48,12,14.58404167,cpm
4/6/20 6:48,15,14.91820833,cpm
4/6/20 6:48,13,14.48384722,cpm
4/6/20 6:48,11,14.27373611,cpm
4/6/20 6:48,6,14.51597222,cpm
4/6/20 6:48,1,14.12688889,cpm
4/6/20 6:48,9,14.51786111,cpm
4/6/20 6:48,14,14.34156944,cpm
4/6/20 6:48,4,14.59530556,cpm
4/6/20 6:54,12,14.54034722,cpm
4/6/20 6:54,15,14.30598611,cpm
4/6/20 6:54,13,14.408,cpm
4/6/20 6:54,11,14.50065278,cpm
4/6/20 6:54,6,14.49805556,cpm
4/6/20 6:54,1,14.74984722,cpm
4/6/20 6:54,9,14.47754167,cpm
4/6/20 6:54,14,14.47454167,cpm
4/6/20 6:54,4,14.92905556,cpm
4/6/20 7:00,12,14.49177778,cpm
4/6/20 7:00,15,14.54966667,cpm
4/6/20 7:00,13,14.62236111,cpm
4/6/20 7:00,11,14.91595833,cpm
4/6/20 7:00,6,14.52077778,cpm
4/6/20 7:00,1,14.48158333,cpm
4/6/20 7:00,9,14.60193056,cpm
4/6/20 7:00,14,14.68398611,cpm
